"STATION","NAME","DATE","TMAX","TMIN"
"USC00450729","BLAINE, WA US","1991-04-27","58","41"
"USC00450729","BLAINE, WA US","1991-04-28","51","41"
"USC00450729","BLAINE, WA US","1991-04-29","55","35"
"USC00450729","BLAINE, WA US","1991-04-30","67","35"
"USC00450729","BLAINE, WA US","1991-05-01","70","37"
"USC00450729","BLAINE, WA US","1991-05-02","69","38"
"USC00450729","BLAINE, WA US","1991-05-03","65","40"
"USC00450729","BLAINE, WA US","1991-05-04","64","45"
"USC00450729","BLAINE, WA US","1991-05-05","59","47"
"USC00450729","BLAINE, WA US","1991-05-06","58","50"
"USC00450729","BLAINE, WA US","1991-05-07","56","47"
"USC00450729","BLAINE, WA US","1991-05-08","52","46"
"USC00450729","BLAINE, WA US","1991-05-09","59","44"
"USC00450729","BLAINE, WA US","1991-05-10","58","44"
"USC00450729","BLAINE, WA US","1991-05-11","65","39"
"USC00450729","BLAINE, WA US","1991-05-12","64","49"
"USC00450729","BLAINE, WA US","1991-05-13","59","49"
"USC00450729","BLAINE, WA US","1991-05-14","62","44"
"USC00450729","BLAINE, WA US","1991-05-15","61","45"
"USC00450729","BLAINE, WA US","1991-05-16","64","48"
"USC00450729","BLAINE, WA US","1991-05-17","62","51"
"USC00450729","BLAINE, WA US","1991-05-18","62","49"
"USC00450729","BLAINE, WA US","1991-05-19","62","52"
"USC00450729","BLAINE, WA US","1991-05-20","64","52"
"USC00450729","BLAINE, WA US","1991-05-21","62","45"
"USC00450729","BLAINE, WA US","1991-05-22","62","45"
"USC00450729","BLAINE, WA US","1991-05-23","60","38"
"USC00450729","BLAINE, WA US","1991-05-24","57","47"
"USC00450729","BLAINE, WA US","1991-05-25","61","45"
"USC00450729","BLAINE, WA US","1991-05-26","59","48"
"USC00450729","BLAINE, WA US","1991-05-27","59","47"
"USC00450729","BLAINE, WA US","1991-05-28","65","42"
"USC00450729","BLAINE, WA US","1991-05-29","62","48"
"USC00450729","BLAINE, WA US","1991-05-30","61","49"
"USC00450729","BLAINE, WA US","1991-05-31","63","47"
"USC00450729","BLAINE, WA US","1991-06-01","63","46"
"USC00450729","BLAINE, WA US","1991-06-02","63","48"
"USC00450729","BLAINE, WA US","1991-06-03","59","44"
"USC00450729","BLAINE, WA US","1991-06-04","59","46"
"USC00450729","BLAINE, WA US","1991-06-05","71","39"
"USC00450729","BLAINE, WA US","1991-06-06","70","47"
"USC00450729","BLAINE, WA US","1991-06-07","59","54"
"USC00450729","BLAINE, WA US","1991-06-08","63","52"
"USC00450729","BLAINE, WA US","1991-06-09","65","46"
"USC00450729","BLAINE, WA US","1991-06-10","68","51"
"USC00450729","BLAINE, WA US","1991-06-11","65","51"
"USC00450729","BLAINE, WA US","1991-06-12","62","46"
"USC00450729","BLAINE, WA US","1991-06-13","61","49"
"USC00450729","BLAINE, WA US","1991-06-14","62","47"
"USC00450729","BLAINE, WA US","1991-06-15","66","48"
"USC00450729","BLAINE, WA US","1991-06-16","65","47"
"USC00450729","BLAINE, WA US","1991-06-17","62","49"
"USC00450729","BLAINE, WA US","1991-06-18","67","44"
"USC00450729","BLAINE, WA US","1991-06-19","74","46"
"USC00450729","BLAINE, WA US","1991-06-20","70","54"
"USC00450729","BLAINE, WA US","1991-06-21","60","52"
"USC00450729","BLAINE, WA US","1991-06-22","62","52"
"USC00450729","BLAINE, WA US","1991-06-23","64","53"
"USC00450729","BLAINE, WA US","1991-06-24","71","51"
"USC00450729","BLAINE, WA US","1991-06-25","71","52"
"USC00450729","BLAINE, WA US","1991-06-26","64","53"
"USC00450729","BLAINE, WA US","1991-06-27","69","46"
"USC00450729","BLAINE, WA US","1991-06-28","75","49"
"USC00450729","BLAINE, WA US","1991-06-29","74","52"
"USC00450729","BLAINE, WA US","1991-06-30","67","53"
"USC00450729","BLAINE, WA US","1991-07-01","71","54"
"USC00450729","BLAINE, WA US","1991-07-02","76","52"
"USC00450729","BLAINE, WA US","1991-07-03","75","55"
"USC00450729","BLAINE, WA US","1991-07-04","72","54"
"USC00450729","BLAINE, WA US","1991-07-05","69","54"
"USC00450729","BLAINE, WA US","1991-07-06","73","50"
"USC00450729","BLAINE, WA US","1991-07-07","72","49"
"USC00450729","BLAINE, WA US","1991-07-08","71","50"
"USC00450729","BLAINE, WA US","1991-07-09","71","52"
"USC00450729","BLAINE, WA US","1991-07-10","70","55"
"USC00450729","BLAINE, WA US","1991-07-11","68","51"
"USC00450729","BLAINE, WA US","1991-07-12","74","59"
"USC00450729","BLAINE, WA US","1991-07-13","73","58"
"USC00450729","BLAINE, WA US","1991-07-14","71","50"
"USC00450729","BLAINE, WA US","1991-07-15","62","53"
"USC00450729","BLAINE, WA US","1991-07-16","72","55"
"USC00450729","BLAINE, WA US","1991-07-17","72","56"
"USC00450729","BLAINE, WA US","1991-07-18","70","49"
"USC00450729","BLAINE, WA US","1991-07-19","71","51"
"USC00450729","BLAINE, WA US","1991-07-20","70","51"
"USC00450729","BLAINE, WA US","1991-07-21","68","52"
"USC00450729","BLAINE, WA US","1991-07-22","76","50"
"USC00450729","BLAINE, WA US","1991-07-23","81","55"
"USC00450729","BLAINE, WA US","1991-07-24","79","59"
"USC00450729","BLAINE, WA US","1991-07-25","68","56"
"USC00450729","BLAINE, WA US","1991-07-26","67","54"
"USC00450729","BLAINE, WA US","1991-07-27","69","57"
"USC00450729","BLAINE, WA US","1991-07-28","71","53"
"USC00450729","BLAINE, WA US","1991-07-29","72","56"
"USC00450729","BLAINE, WA US","1991-07-30","72","47"
"USC00450729","BLAINE, WA US","1991-07-31","73","49"
"USC00450729","BLAINE, WA US","1991-08-01","71","53"
"USC00450729","BLAINE, WA US","1991-08-02","72","48"
"USC00450729","BLAINE, WA US","1991-08-03","72","51"
"USC00450729","BLAINE, WA US","1991-08-04","77","53"
"USC00450729","BLAINE, WA US","1991-08-05","76","61"
"USC00450729","BLAINE, WA US","1991-08-06","76","52"
"USC00450729","BLAINE, WA US","1991-08-07","73","58"
"USC00450729","BLAINE, WA US","1991-08-08","74","64"
"USC00450729","BLAINE, WA US","1991-08-09","69","60"
"USC00450729","BLAINE, WA US","1991-08-10","64","54"
"USC00450729","BLAINE, WA US","1991-08-11","65","53"
"USC00450729","BLAINE, WA US","1991-08-12","69","51"
"USC00450729","BLAINE, WA US","1991-08-13","69","54"
"USC00450729","BLAINE, WA US","1991-08-14","73","55"
"USC00450729","BLAINE, WA US","1991-08-15","74","53"
"USC00450729","BLAINE, WA US","1991-08-16","75","57"
"USC00450729","BLAINE, WA US","1991-08-17","72","56"
"USC00450729","BLAINE, WA US","1991-08-18","75","57"
"USC00450729","BLAINE, WA US","1991-08-19","76","57"
"USC00450729","BLAINE, WA US","1991-08-20","74","58"
"USC00450729","BLAINE, WA US","1991-08-21","75","54"
"USC00450729","BLAINE, WA US","1991-08-22","74","53"
"USC00450729","BLAINE, WA US","1991-08-23","71","54"
"USC00450729","BLAINE, WA US","1991-08-24","66","47"
"USC00450729","BLAINE, WA US","1991-08-25","69","47"
"USC00450729","BLAINE, WA US","1991-08-26","68","50"
"USC00450729","BLAINE, WA US","1991-08-27","64","52"
"USC00450729","BLAINE, WA US","1991-08-28","62","56"
"USC00450729","BLAINE, WA US","1991-08-29","73","54"
"USC00450729","BLAINE, WA US","1991-08-30","69","60"
"USC00450729","BLAINE, WA US","1991-08-31","62","56"
"USC00450729","BLAINE, WA US","1991-09-01","63","45"
"USC00450729","BLAINE, WA US","1991-09-02","66","48"
"USC00450729","BLAINE, WA US","1991-09-03","69","47"
"USC00450729","BLAINE, WA US","1991-09-04","70","47"
"USC00450729","BLAINE, WA US","1991-09-05","70","49"
"USC00450729","BLAINE, WA US","1991-09-06","68","50"
"USC00450729","BLAINE, WA US","1991-09-07","64","57"
"USC00450729","BLAINE, WA US","1991-09-08","67","46"
"USC00450729","BLAINE, WA US","1991-09-09","67","44"
"USC00450729","BLAINE, WA US","1991-09-10","67","47"
"USC00450729","BLAINE, WA US","1991-09-11","64","45"
"USC00450729","BLAINE, WA US","1991-09-12","64","48"
"USC00450729","BLAINE, WA US","1991-09-13","64","53"
"USC00450729","BLAINE, WA US","1991-09-14","62","40"
"USC00450729","BLAINE, WA US","1991-09-15","68","43"
"USC00450729","BLAINE, WA US","1991-09-16","70","46"
"USC00450729","BLAINE, WA US","1991-09-17","71","49"
"USC00450729","BLAINE, WA US","1991-09-18","71","52"
"USC00450729","BLAINE, WA US","1991-09-19","69","49"
"USC00450729","BLAINE, WA US","1991-09-20","69","48"
"USC00450729","BLAINE, WA US","1991-09-21","63","50"
"USC00450729","BLAINE, WA US","1991-09-22","62","42"
"USC00450729","BLAINE, WA US","1991-09-23","64","46"
"USC00450729","BLAINE, WA US","1991-09-24","66","45"
"USC00450729","BLAINE, WA US","1991-09-25","70","46"
"USC00450729","BLAINE, WA US","1991-09-26","67","47"
"USC00450729","BLAINE, WA US","1991-09-27","62","53"
"USC00450729","BLAINE, WA US","1991-09-28","61","56"
"USC00450729","BLAINE, WA US","1991-09-29","63","48"
"USC00450729","BLAINE, WA US","1991-09-30","63","46"
"USC00450729","BLAINE, WA US","1991-10-01","63","47"
"USC00450729","BLAINE, WA US","1991-10-02","59","40"
"USC00450729","BLAINE, WA US","1991-10-03","58","37"
"USC00450729","BLAINE, WA US","1991-10-04","61","36"
"USC00450729","BLAINE, WA US","1991-10-05","63","37"
"USC00450729","BLAINE, WA US","1991-10-06","65","42"
"USC00450729","BLAINE, WA US","1991-10-07","61","40"
"USC00450729","BLAINE, WA US","1991-10-08","58","38"
"USC00450729","BLAINE, WA US","1991-10-09","61","39"
"USC00450729","BLAINE, WA US","1991-10-10","64","42"
"USC00450729","BLAINE, WA US","1991-10-11","66","42"
"USC00450729","BLAINE, WA US","1991-10-12","63","51"
"USC00450729","BLAINE, WA US","1991-10-13","58","37"
"USC00450729","BLAINE, WA US","1991-10-14","60","40"
"USC00450729","BLAINE, WA US","1991-10-15","62","41"
"USC00450729","BLAINE, WA US","1991-10-16","59","46"
"USC00450729","BLAINE, WA US","1991-10-17","54","37"
"USC00450729","BLAINE, WA US","1991-10-18","53","35"
"USC00450729","BLAINE, WA US","1991-10-19","55","46"
"USC00450729","BLAINE, WA US","1991-10-20","54","43"
"USC00450729","BLAINE, WA US","1991-10-21","56","49"
"USC00450729","BLAINE, WA US","1991-10-22","53","42"
"USC00450729","BLAINE, WA US","1991-10-23","48","28"
"USC00450729","BLAINE, WA US","1991-10-24","49","40"
"USC00450729","BLAINE, WA US","1991-10-25","46","38"
"USC00450729","BLAINE, WA US","1991-10-26","49","28"
"USC00450729","BLAINE, WA US","1991-10-27","46","31"
"USC00450729","BLAINE, WA US","1991-10-28","36","29"
"USC00450729","BLAINE, WA US","1991-10-29","45","19"
"USC00450729","BLAINE, WA US","1991-10-30","41","26"
"USC00450729","BLAINE, WA US","1991-10-31","42","37"
"USC00450729","BLAINE, WA US","1991-11-01","47","29"
"USC00450729","BLAINE, WA US","1991-11-02","49","37"
"USC00450729","BLAINE, WA US","1991-11-03","48","32"
"USC00450729","BLAINE, WA US","1991-11-04","49","41"
"USC00450729","BLAINE, WA US","1991-11-05","54","48"
"USC00450729","BLAINE, WA US","1991-11-06","51","40"
"USC00450729","BLAINE, WA US","1991-11-07","48","39"
"USC00450729","BLAINE, WA US","1991-11-08","58","48"
"USC00450729","BLAINE, WA US","1991-11-09","53","44"
"USC00450729","BLAINE, WA US","1991-11-10","53","49"
"USC00450729","BLAINE, WA US","1991-11-11","57","46"
"USC00450729","BLAINE, WA US","1991-11-12","55","39"
"USC00450729","BLAINE, WA US","1991-11-13","50","43"
"USC00450729","BLAINE, WA US","1991-11-14","47","34"
"USC00450729","BLAINE, WA US","1991-11-15","46","29"
"USC00450729","BLAINE, WA US","1991-11-16","51","43"
"USC00450729","BLAINE, WA US","1991-11-17","53","45"
"USC00450729","BLAINE, WA US","1991-11-18","51","39"
"USC00450729","BLAINE, WA US","1991-11-19","51","44"
"USC00450729","BLAINE, WA US","1991-11-20","49","44"
"USC00450729","BLAINE, WA US","1991-11-21","46","37"
"USC00450729","BLAINE, WA US","1991-11-22","46","31"
"USC00450729","BLAINE, WA US","1991-11-23","45","39"
"USC00450729","BLAINE, WA US","1991-11-24","50","42"
"USC00450729","BLAINE, WA US","1991-11-25","51","37"
"USC00450729","BLAINE, WA US","1991-11-26","45","41"
"USC00450729","BLAINE, WA US","1991-11-27","45","39"
"USC00450729","BLAINE, WA US","1991-11-28","47","35"
"USC00450729","BLAINE, WA US","1991-11-29","42","25"
"USC00450729","BLAINE, WA US","1991-11-30","37","28"
"USC00450729","BLAINE, WA US","1991-12-01","48","36"
"USC00450729","BLAINE, WA US","1991-12-02","46","34"
"USC00450729","BLAINE, WA US","1991-12-03","48","42"
"USC00450729","BLAINE, WA US","1991-12-04","51","45"
"USC00450729","BLAINE, WA US","1991-12-05","52","41"
"USC00450729","BLAINE, WA US","1991-12-06","51","44"
"USC00450729","BLAINE, WA US","1991-12-07","47","39"
"USC00450729","BLAINE, WA US","1991-12-08","49","42"
"USC00450729","BLAINE, WA US","1991-12-09","48","44"
"USC00450729","BLAINE, WA US","1991-12-10","45","33"
"USC00450729","BLAINE, WA US","1991-12-11","47","40"
"USC00450729","BLAINE, WA US","1991-12-12","47","39"
"USC00450729","BLAINE, WA US","1991-12-13","42","26"
"USC00450729","BLAINE, WA US","1991-12-14","39","24"
"USC00450729","BLAINE, WA US","1991-12-15","38","22"
"USC00450729","BLAINE, WA US","1991-12-16","34","21"
"USC00450729","BLAINE, WA US","1991-12-17","39","26"
"USC00450729","BLAINE, WA US","1991-12-18","46","37"
"USC00450729","BLAINE, WA US","1991-12-19","44","28"
"USC00450729","BLAINE, WA US","1991-12-20","45","34"
"USC00450729","BLAINE, WA US","1991-12-21","47","40"
"USC00450729","BLAINE, WA US","1991-12-22","44","30"
"USC00450729","BLAINE, WA US","1991-12-23","43","35"
"USC00450729","BLAINE, WA US","1991-12-24","45","33"
"USC00450729","BLAINE, WA US","1991-12-25","49","41"
"USC00450729","BLAINE, WA US","1991-12-26","50","45"
"USC00450729","BLAINE, WA US","1991-12-27","50","46"
"USC00450729","BLAINE, WA US","1991-12-28","49","38"
"USC00450729","BLAINE, WA US","1991-12-29","48","41"
"USC00450729","BLAINE, WA US","1991-12-30","45","41"
"USC00450729","BLAINE, WA US","1991-12-31","47","34"
"USC00450729","BLAINE, WA US","1992-01-01","52","42"
"USC00450729","BLAINE, WA US","1992-01-02","48","38"
"USC00450729","BLAINE, WA US","1992-01-03","47","35"
"USC00450729","BLAINE, WA US","1992-01-04","49","41"
"USC00450729","BLAINE, WA US","1992-01-05","42","28"
"USC00450729","BLAINE, WA US","1992-01-06","38","21"
"USC00450729","BLAINE, WA US","1992-01-07","37","20"
"USC00450729","BLAINE, WA US","1992-01-08","40","27"
"USC00450729","BLAINE, WA US","1992-01-09","44","35"
"USC00450729","BLAINE, WA US","1992-01-10","50","43"
"USC00450729","BLAINE, WA US","1992-01-11","46","39"
"USC00450729","BLAINE, WA US","1992-01-12","42","29"
"USC00450729","BLAINE, WA US","1992-01-13","45","35"
"USC00450729","BLAINE, WA US","1992-01-14","45","39"
"USC00450729","BLAINE, WA US","1992-01-15","49","42"
"USC00450729","BLAINE, WA US","1992-01-16","48","34"
"USC00450729","BLAINE, WA US","1992-01-17","40","29"
"USC00450729","BLAINE, WA US","1992-01-18","41","27"
"USC00450729","BLAINE, WA US","1992-01-19","49","27"
"USC00450729","BLAINE, WA US","1992-01-20","44","27"
"USC00450729","BLAINE, WA US","1992-01-21","49","40"
"USC00450729","BLAINE, WA US","1992-01-22","42","36"
"USC00450729","BLAINE, WA US","1992-01-23","50","37"
"USC00450729","BLAINE, WA US","1992-01-24","49","44"
"USC00450729","BLAINE, WA US","1992-01-25","54","46"
"USC00450729","BLAINE, WA US","1992-01-26","48","41"
"USC00450729","BLAINE, WA US","1992-01-27","53","42"
"USC00450729","BLAINE, WA US","1992-01-28","53","43"
"USC00450729","BLAINE, WA US","1992-01-29","54","45"
"USC00450729","BLAINE, WA US","1992-01-30","58","48"
"USC00450729","BLAINE, WA US","1992-01-31","59","46"
"USC00450729","BLAINE, WA US","1992-02-01","53","45"
"USC00450729","BLAINE, WA US","1992-02-02","46","41"
"USC00450729","BLAINE, WA US","1992-02-03","57","41"
"USC00450729","BLAINE, WA US","1992-02-04","54","41"
"USC00450729","BLAINE, WA US","1992-02-05","46","31"
"USC00450729","BLAINE, WA US","1992-02-06","44","30"
"USC00450729","BLAINE, WA US","1992-02-07","40","34"
"USC00450729","BLAINE, WA US","1992-02-08","44","32"
"USC00450729","BLAINE, WA US","1992-02-09","48","38"
"USC00450729","BLAINE, WA US","1992-02-10","49","33"
"USC00450729","BLAINE, WA US","1992-02-11","52","35"
"USC00450729","BLAINE, WA US","1992-02-12","54","38"
"USC00450729","BLAINE, WA US","1992-02-13","52","40"
"USC00450729","BLAINE, WA US","1992-02-14","56","43"
"USC00450729","BLAINE, WA US","1992-02-15","51","38"
"USC00450729","BLAINE, WA US","1992-02-16","47","29"
"USC00450729","BLAINE, WA US","1992-02-17","46","31"
"USC00450729","BLAINE, WA US","1992-02-18","46","40"
"USC00450729","BLAINE, WA US","1992-02-19","47","35"
"USC00450729","BLAINE, WA US","1992-02-20","41","34"
"USC00450729","BLAINE, WA US","1992-02-21","52","37"
"USC00450729","BLAINE, WA US","1992-02-22","51","43"
"USC00450729","BLAINE, WA US","1992-02-23","47","36"
"USC00450729","BLAINE, WA US","1992-02-24","53","41"
"USC00450729","BLAINE, WA US","1992-02-25","53","38"
"USC00450729","BLAINE, WA US","1992-02-26","53","35"
"USC00450729","BLAINE, WA US","1992-02-27","54","33"
"USC00450729","BLAINE, WA US","1992-02-28","56","36"
"USC00450729","BLAINE, WA US","1992-02-29","53","42"
"USC00450729","BLAINE, WA US","1992-03-01","51","44"
"USC00450729","BLAINE, WA US","1992-03-02","56","41"
"USC00450729","BLAINE, WA US","1992-03-03","52","42"
"USC00450729","BLAINE, WA US","1992-03-04","55","44"
"USC00450729","BLAINE, WA US","1992-03-05","56","46"
"USC00450729","BLAINE, WA US","1992-03-06","52","42"
"USC00450729","BLAINE, WA US","1992-03-07","52","43"
"USC00450729","BLAINE, WA US","1992-03-08","53","30"
"USC00450729","BLAINE, WA US","1992-03-09","51","31"
"USC00450729","BLAINE, WA US","1992-03-10","52","31"
"USC00450729","BLAINE, WA US","1992-03-11","49","31"
"USC00450729","BLAINE, WA US","1992-03-12","53","34"
"USC00450729","BLAINE, WA US","1992-03-13","57","33"
"USC00450729","BLAINE, WA US","1992-03-14","56","35"
"USC00450729","BLAINE, WA US","1992-03-15","52","41"
"USC00450729","BLAINE, WA US","1992-03-16","53","42"
"USC00450729","BLAINE, WA US","1992-03-17","56","45"
"USC00450729","BLAINE, WA US","1992-03-18","53","36"
"USC00450729","BLAINE, WA US","1992-03-19","52","36"
"USC00450729","BLAINE, WA US","1992-03-20","55","33"
"USC00450729","BLAINE, WA US","1992-03-21","58","32"
"USC00450729","BLAINE, WA US","1992-03-22","57","32"
"USC00450729","BLAINE, WA US","1992-03-23","53","32"
"USC00450729","BLAINE, WA US","1992-03-24","52","35"
"USC00450729","BLAINE, WA US","1992-03-25","55","38"
"USC00450729","BLAINE, WA US","1992-03-26","58","39"
"USC00450729","BLAINE, WA US","1992-03-27","54","43"
"USC00450729","BLAINE, WA US","1992-03-28","57","28"
"USC00450729","BLAINE, WA US","1992-03-29","62","34"
"USC00450729","BLAINE, WA US","1992-03-30","58","40"
"USC00450729","BLAINE, WA US","1992-03-31","56","37"
"USC00450729","BLAINE, WA US","1992-04-01","58","38"
"USC00450729","BLAINE, WA US","1992-04-02","66","39"
"USC00450729","BLAINE, WA US","1992-04-03","64","46"
"USC00450729","BLAINE, WA US","1992-04-04","52","41"
"USC00450729","BLAINE, WA US","1992-04-05","49","39"
"USC00450729","BLAINE, WA US","1992-04-06","52","35"
"USC00450729","BLAINE, WA US","1992-04-07","51","34"
"USC00450729","BLAINE, WA US","1992-04-08","52","30"
"USC00450729","BLAINE, WA US","1992-04-09","54","31"
"USC00450729","BLAINE, WA US","1992-04-10","55","33"
"USC00450729","BLAINE, WA US","1992-04-11","63","31"
"USC00450729","BLAINE, WA US","1992-04-12","61","45"
"USC00450729","BLAINE, WA US","1992-04-13","63","46"
"USC00450729","BLAINE, WA US","1992-04-14","62","51"
"USC00450729","BLAINE, WA US","1992-04-15","63","47"
"USC00450729","BLAINE, WA US","1992-04-16","64","53"
"USC00450729","BLAINE, WA US","1992-04-17","59","47"
"USC00450729","BLAINE, WA US","1992-04-18","57","48"
"USC00450729","BLAINE, WA US","1992-04-19","59","38"
"USC00450729","BLAINE, WA US","1992-04-20","61","48"
"USC00450729","BLAINE, WA US","1992-04-21","58","33"
"USC00450729","BLAINE, WA US","1992-04-22","55","40"
"USC00450729","BLAINE, WA US","1992-04-23","59","37"
"USC00450729","BLAINE, WA US","1992-04-24","70","42"
"USC00450729","BLAINE, WA US","1992-04-25","68","52"
"USC00450729","BLAINE, WA US","1992-04-26","62","53"
"USC00450729","BLAINE, WA US","1992-04-27","65","54"
"USC00450729","BLAINE, WA US","1992-04-28","64","46"
