"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"JAM00047772","34.683","135.517","83.0","2014-05-31","78",,"70"
"JAM00047772","34.683","135.517","83.0","2014-06-01","81",,"70"
"JAM00047772","34.683","135.517","83.0","2014-06-02","76",,
"JAM00047772","34.683","135.517","83.0","2014-06-03","74",,
"JAM00047772","34.683","135.517","83.0","2014-06-04","71",,
"JAM00047772","34.683","135.517","83.0","2014-06-05","72",,"65"
"JAM00047772","34.683","135.517","83.0","2014-06-06","72",,"68"
"JAM00047772","34.683","135.517","83.0","2014-06-07","74",,"69"
"JAM00047772","34.683","135.517","83.0","2014-06-08","77",,"70"
"JAM00047772","34.683","135.517","83.0","2014-06-09","77",,
"JAM00047772","34.683","135.517","83.0","2014-06-10","76",,"70"
"JAM00047772","34.683","135.517","83.0","2014-06-11","73",,
"JAM00047772","34.683","135.517","83.0","2014-06-12","73",,
"JAM00047772","34.683","135.517","83.0","2014-06-13","70",,
"JAM00047772","34.683","135.517","83.0","2014-06-14","75",,"65"
"JAM00047772","34.683","135.517","83.0","2014-06-15","76",,
"JAM00047772","34.683","135.517","83.0","2014-06-16","77",,"70"
"JAM00047772","34.683","135.517","83.0","2014-06-17","74",,
"JAM00047772","34.683","135.517","83.0","2014-06-18","68",,
"JAM00047772","34.683","135.517","83.0","2014-06-19","76",,"65"
"JAM00047772","34.683","135.517","83.0","2014-06-20","77",,"70"
"JAM00047772","34.683","135.517","83.0","2014-06-21","75",,
"JAM00047772","34.683","135.517","83.0","2014-06-22","72",,"68"
"JAM00047772","34.683","135.517","83.0","2014-06-23","76",,"69"
"JAM00047772","34.683","135.517","83.0","2014-06-24","77",,"69"
"JAM00047772","34.683","135.517","83.0","2014-06-25","79",,"70"
"JAM00047772","34.683","135.517","83.0","2014-06-26","76",,
"JAM00047772","34.683","135.517","83.0","2014-06-27","75",,
"JAM00047772","34.683","135.517","83.0","2014-06-28","76",,"68"
"JAM00047772","34.683","135.517","83.0","2014-06-29","77",,"71"
"JAM00047772","34.683","135.517","83.0","2014-06-30","78",,
"JAM00047772","34.683","135.517","83.0","2014-07-01","81",,"72"
"JAM00047772","34.683","135.517","83.0","2014-07-02","79",,
"JAM00047772","34.683","135.517","83.0","2014-07-03","71",,
"JAM00047772","34.683","135.517","83.0","2014-07-04","78",,"69"
"JAM00047772","34.683","135.517","83.0","2014-07-05","77",,"73"
"JAM00047772","34.683","135.517","83.0","2014-07-06","75",,
"JAM00047772","34.683","135.517","83.0","2014-07-07","78",,"71"
"JAM00047772","34.683","135.517","83.0","2014-07-08","83",,"76"
"JAM00047772","34.683","135.517","83.0","2014-07-09","82",,
"JAM00047772","34.683","135.517","83.0","2014-07-10","80",,"76"
"JAM00047772","34.683","135.517","83.0","2014-07-11","82",,
"JAM00047772","34.683","135.517","83.0","2014-07-12","84",,"76"
"JAM00047772","34.683","135.517","83.0","2014-07-13","80",,
"JAM00047772","34.683","135.517","83.0","2014-07-14","80",,"77"
"JAM00047772","34.683","135.517","83.0","2014-07-15","84",,"77"
"JAM00047772","34.683","135.517","83.0","2014-07-16","84",,"78"
"JAM00047772","34.683","135.517","83.0","2014-07-17","85",,"79"
"JAM00047772","34.683","135.517","83.0","2014-07-18","85",,"80"
"JAM00047772","34.683","135.517","83.0","2014-07-19","81",,
"JAM00047772","34.683","135.517","83.0","2014-07-20","79",,
"JAM00047772","34.683","135.517","83.0","2014-07-21","83",,"73"
"JAM00047772","34.683","135.517","83.0","2014-07-22","85",,"79"
"JAM00047772","34.683","135.517","83.0","2014-07-23","86",,"80"
"JAM00047772","34.683","135.517","83.0","2014-07-24","88",,"81"
"JAM00047772","34.683","135.517","83.0","2014-07-25","90",,"82"
"JAM00047772","34.683","135.517","83.0","2014-07-26","88",,
"JAM00047772","34.683","135.517","83.0","2014-07-27","80",,
"JAM00047772","34.683","135.517","83.0","2014-07-28","82",,"74"
"JAM00047772","34.683","135.517","83.0","2014-07-29","85",,"75"
"JAM00047772","34.683","135.517","83.0","2014-07-30","85",,"79"
"JAM00047772","34.683","135.517","83.0","2014-07-31","87",,"79"
"JAM00047772","34.683","135.517","83.0","2014-08-01","85",,
"JAM00047772","34.683","135.517","83.0","2014-08-02","78",,
"JAM00047772","34.683","135.517","83.0","2014-08-03","79","87","77"
"JAM00047772","34.683","135.517","83.0","2014-08-04","84",,"77"
"JAM00047772","34.683","135.517","83.0","2014-08-05","87",,"82"
"JAM00047772","34.683","135.517","83.0","2014-08-06","85",,
"JAM00047772","34.683","135.517","83.0","2014-08-07","85",,
"JAM00047772","34.683","135.517","83.0","2014-08-08","78",,
"JAM00047772","34.683","135.517","83.0","2014-08-09","76",,"71"
"JAM00047772","34.683","135.517","83.0","2014-08-10","80",,"76"
"JAM00047772","34.683","135.517","83.0","2014-08-11","81",,
"JAM00047772","34.683","135.517","83.0","2014-08-12","81",,"74"
"JAM00047772","34.683","135.517","83.0","2014-08-13","84",,"76"
"JAM00047772","34.683","135.517","83.0","2014-08-14","85",,"78"
"JAM00047772","34.683","135.517","83.0","2014-08-15","85",,
"JAM00047772","34.683","135.517","83.0","2014-08-16","82",,
"JAM00047772","34.683","135.517","83.0","2014-08-17","86",,"79"
"JAM00047772","34.683","135.517","83.0","2014-08-18","86",,"80"
"JAM00047772","34.683","135.517","83.0","2014-08-19","87",,"80"
"JAM00047772","34.683","135.517","83.0","2014-08-20","86",,"81"
"JAM00047772","34.683","135.517","83.0","2014-08-21","86",,
"JAM00047772","34.683","135.517","83.0","2014-08-22","83",,
"JAM00047772","34.683","135.517","83.0","2014-08-23","81",,
"JAM00047772","34.683","135.517","83.0","2014-08-24","77",,
"JAM00047772","34.683","135.517","83.0","2014-08-25","83",,"74"
"JAM00047772","34.683","135.517","83.0","2014-08-26","83",,"77"
"JAM00047772","34.683","135.517","83.0","2014-08-27","80",,
"JAM00047772","34.683","135.517","83.0","2014-08-28","75",,"69"
"JAM00047772","34.683","135.517","83.0","2014-08-29","75",,
"JAM00047772","34.683","135.517","83.0","2014-08-30","78",,"70"
"JAM00047772","34.683","135.517","83.0","2014-08-31","79",,"73"
"JAM00047772","34.683","135.517","83.0","2014-09-01","73",,
"JAM00047772","34.683","135.517","83.0","2014-09-02","81",,"71"
"JAM00047772","34.683","135.517","83.0","2014-09-03","80",,
"JAM00047772","34.683","135.517","83.0","2014-09-04","78",,"73"
"JAM00047772","34.683","135.517","83.0","2014-09-05","81",,
"JAM00047772","34.683","135.517","83.0","2014-09-06","77",,
"JAM00047772","34.683","135.517","83.0","2014-09-07","78",,"70"
"JAM00047772","34.683","135.517","83.0","2014-09-08","76",,
"JAM00047772","34.683","135.517","83.0","2014-09-09","79",,"69"
"JAM00047772","34.683","135.517","83.0","2014-09-10","78",,
"JAM00047772","34.683","135.517","83.0","2014-09-11","73",,
"JAM00047772","34.683","135.517","83.0","2014-09-12","74",,"65"
"JAM00047772","34.683","135.517","83.0","2014-09-13","74",,
"JAM00047772","34.683","135.517","83.0","2014-09-14","75",,"66"
"JAM00047772","34.683","135.517","83.0","2014-09-15","77",,"67"
"JAM00047772","34.683","135.517","83.0","2014-09-16","76",,
"JAM00047772","34.683","135.517","83.0","2014-09-17","74",,
"JAM00047772","34.683","135.517","83.0","2014-09-18","70",,
"JAM00047772","34.683","135.517","83.0","2014-09-19","69",,"65"
"JAM00047772","34.683","135.517","83.0","2014-09-20","68",,
"JAM00047772","34.683","135.517","83.0","2014-09-21","74",,"62"
"JAM00047772","34.683","135.517","83.0","2014-09-22","73",,
"JAM00047772","34.683","135.517","83.0","2014-09-23","76",,"64"
"JAM00047772","34.683","135.517","83.0","2014-09-24","75",,
"JAM00047772","34.683","135.517","83.0","2014-09-25","74",,
"JAM00047772","34.683","135.517","83.0","2014-09-26","75",,"67"
"JAM00047772","34.683","135.517","83.0","2014-09-27","75",,
"JAM00047772","34.683","135.517","83.0","2014-09-28","75",,"67"
"JAM00047772","34.683","135.517","83.0","2014-09-29","74",,"68"
"JAM00047772","34.683","135.517","83.0","2014-09-30","75",,"67"
"JAM00047772","34.683","135.517","83.0","2014-10-01","75",,
"JAM00047772","34.683","135.517","83.0","2014-10-02","77",,"69"
"JAM00047772","34.683","135.517","83.0","2014-10-03","74",,
"JAM00047772","34.683","135.517","83.0","2014-10-04","70",,
"JAM00047772","34.683","135.517","83.0","2014-10-05","71",,"66"
"JAM00047772","34.683","135.517","83.0","2014-10-06","67",,
"JAM00047772","34.683","135.517","83.0","2014-10-07","66",,
"JAM00047772","34.683","135.517","83.0","2014-10-08","71",,"59"
"JAM00047772","34.683","135.517","83.0","2014-10-09","70",,"66"
"JAM00047772","34.683","135.517","83.0","2014-10-10","73",,"66"
"JAM00047772","34.683","135.517","83.0","2014-10-11","71",,"67"
"JAM00047772","34.683","135.517","83.0","2014-10-12","72",,
"JAM00047772","34.683","135.517","83.0","2014-10-13","67",,"64"
"JAM00047772","34.683","135.517","83.0","2014-10-14","63",,
"JAM00047772","34.683","135.517","83.0","2014-10-15","62",,
"JAM00047772","34.683","135.517","83.0","2014-10-16","65",,"56"
"JAM00047772","34.683","135.517","83.0","2014-10-17","61",,
"JAM00047772","34.683","135.517","83.0","2014-10-18","62",,"52"
"JAM00047772","34.683","135.517","83.0","2014-10-19","69",,"54"
"JAM00047772","34.683","135.517","83.0","2014-10-20","66",,
"JAM00047772","34.683","135.517","83.0","2014-10-21","71",,"64"
"JAM00047772","34.683","135.517","83.0","2014-10-22","63",,
"JAM00047772","34.683","135.517","83.0","2014-10-23","61",,
"JAM00047772","34.683","135.517","83.0","2014-10-24","63",,"54"
"JAM00047772","34.683","135.517","83.0","2014-10-25","67",,"56"
"JAM00047772","34.683","135.517","83.0","2014-10-26","69",,"61"
"JAM00047772","34.683","135.517","83.0","2014-10-27","60",,
"JAM00047772","34.683","135.517","83.0","2014-10-28","57",,
"JAM00047772","34.683","135.517","83.0","2014-10-29","59",,"49"
"JAM00047772","34.683","135.517","83.0","2014-10-30","66",,"54"
"JAM00047772","34.683","135.517","83.0","2014-10-31","66",,
"JAM00047772","34.683","135.517","83.0","2014-11-01","65",,"62"
"JAM00047772","34.683","135.517","83.0","2014-11-02","66",,
"JAM00047772","34.683","135.517","83.0","2014-11-03","56",,
"JAM00047772","34.683","135.517","83.0","2014-11-04","57",,"50"
"JAM00047772","34.683","135.517","83.0","2014-11-05","63",,"51"
"JAM00047772","34.683","135.517","83.0","2014-11-06","64",,
"JAM00047772","34.683","135.517","83.0","2014-11-07","58",,
"JAM00047772","34.683","135.517","83.0","2014-11-08","60",,"51"
"JAM00047772","34.683","135.517","83.0","2014-11-09","59",,"56"
"JAM00047772","34.683","135.517","83.0","2014-11-10","58",,
"JAM00047772","34.683","135.517","83.0","2014-11-11","61",,"51"
"JAM00047772","34.683","135.517","83.0","2014-11-12","61",,
"JAM00047772","34.683","135.517","83.0","2014-11-13","51",,
"JAM00047772","34.683","135.517","83.0","2014-11-14","52",,"44"
"JAM00047772","34.683","135.517","83.0","2014-11-15","53",,"44"
"JAM00047772","34.683","135.517","83.0","2014-11-16","53",,
"JAM00047772","34.683","135.517","83.0","2014-11-17","56",,"46"
"JAM00047772","34.683","135.517","83.0","2014-11-18","51",,
"JAM00047772","34.683","135.517","83.0","2014-11-19","51",,"45"
"JAM00047772","34.683","135.517","83.0","2014-11-20","51",,
"JAM00047772","34.683","135.517","83.0","2014-11-21","55",,"43"
"JAM00047772","34.683","135.517","83.0","2014-11-22","58",,
"JAM00047772","34.683","135.517","83.0","2014-11-23","57",,"49"
"JAM00047772","34.683","135.517","83.0","2014-11-24","60",,"48"
"JAM00047772","34.683","135.517","83.0","2014-11-25","56",,
"JAM00047772","34.683","135.517","83.0","2014-11-26","56",,
"JAM00047772","34.683","135.517","83.0","2014-11-27","56",,
"JAM00047772","34.683","135.517","83.0","2014-11-28","61",,"49"
"JAM00047772","34.683","135.517","83.0","2014-11-29","59",,
"JAM00047772","34.683","135.517","83.0","2014-11-30","60",,"51"
"JAM00047772","34.683","135.517","83.0","2014-12-01","54",,
"JAM00047772","34.683","135.517","83.0","2014-12-02","43",,
"JAM00047772","34.683","135.517","83.0","2014-12-03","49",,"40"
"JAM00047772","34.683","135.517","83.0","2014-12-04","44",,
"JAM00047772","34.683","135.517","83.0","2014-12-05","42",,
"JAM00047772","34.683","135.517","83.0","2014-12-06","42",,
"JAM00047772","34.683","135.517","83.0","2014-12-07","43",,"35"
"JAM00047772","34.683","135.517","83.0","2014-12-08","46",,"36"
"JAM00047772","34.683","135.517","83.0","2014-12-09","47",,"39"
"JAM00047772","34.683","135.517","83.0","2014-12-10","49",,"40"
"JAM00047772","34.683","135.517","83.0","2014-12-11","50",,
"JAM00047772","34.683","135.517","83.0","2014-12-12","45",,
"JAM00047772","34.683","135.517","83.0","2014-12-13","41",,
"JAM00047772","34.683","135.517","83.0","2014-12-14","42",,"37"
"JAM00047772","34.683","135.517","83.0","2014-12-15","43",,"37"
"JAM00047772","34.683","135.517","83.0","2014-12-16","41",,
"JAM00047772","34.683","135.517","83.0","2014-12-17","35",,
"JAM00047772","34.683","135.517","83.0","2014-12-18","37",,"32"
"JAM00047772","34.683","135.517","83.0","2014-12-19","42",,"33"
"JAM00047772","34.683","135.517","83.0","2014-12-20","44",,
"JAM00047772","34.683","135.517","83.0","2014-12-21","43",,
"JAM00047772","34.683","135.517","83.0","2014-12-22","42",,"37"
"JAM00047772","34.683","135.517","83.0","2014-12-23","44",,
"JAM00047772","34.683","135.517","83.0","2014-12-24","48",,"37"
"JAM00047772","34.683","135.517","83.0","2014-12-25","44",,
"JAM00047772","34.683","135.517","83.0","2014-12-26","43",,
"JAM00047772","34.683","135.517","83.0","2014-12-27","40",,
"JAM00047772","34.683","135.517","83.0","2014-12-28","42",,"34"
"JAM00047772","34.683","135.517","83.0","2014-12-29","46",,"41"
"JAM00047772","34.683","135.517","83.0","2014-12-30","47",,
"JAM00047772","34.683","135.517","83.0","2014-12-31","46",,"37"
"JAM00047772","34.683","135.517","83.0","2015-01-01","36",,
"JAM00047772","34.683","135.517","83.0","2015-01-02","38",,
"JAM00047772","34.683","135.517","83.0","2015-01-03","40",,"33"
"JAM00047772","34.683","135.517","83.0","2015-01-04","45",,"34"
"JAM00047772","34.683","135.517","83.0","2015-01-05","47",,"39"
"JAM00047772","34.683","135.517","83.0","2015-01-06","46",,
"JAM00047772","34.683","135.517","83.0","2015-01-07","42",,
"JAM00047772","34.683","135.517","83.0","2015-01-08","42",,"38"
"JAM00047772","34.683","135.517","83.0","2015-01-09","42",,"40"
"JAM00047772","34.683","135.517","83.0","2015-01-10","44",,"41"
"JAM00047772","34.683","135.517","83.0","2015-01-11","43",,
"JAM00047772","34.683","135.517","83.0","2015-01-12","42",,"36"
"JAM00047772","34.683","135.517","83.0","2015-01-13","41",,
"JAM00047772","34.683","135.517","83.0","2015-01-14","44",,"34"
"JAM00047772","34.683","135.517","83.0","2015-01-15","45",,"42"
"JAM00047772","34.683","135.517","83.0","2015-01-16","46",,
"JAM00047772","34.683","135.517","83.0","2015-01-17","41",,
"JAM00047772","34.683","135.517","83.0","2015-01-18","42",,"36"
"JAM00047772","34.683","135.517","83.0","2015-01-19","46",,"38"
"JAM00047772","34.683","135.517","83.0","2015-01-20","42",,
"JAM00047772","34.683","135.517","83.0","2015-01-21","46",,"35"
"JAM00047772","34.683","135.517","83.0","2015-01-22","47",,
"JAM00047772","34.683","135.517","83.0","2015-01-23","42",,
"JAM00047772","34.683","135.517","83.0","2015-01-24","44",,"37"
"JAM00047772","34.683","135.517","83.0","2015-01-25","47",,"38"
"JAM00047772","34.683","135.517","83.0","2015-01-26","48",,"43"
"JAM00047772","34.683","135.517","83.0","2015-01-27","46",,
"JAM00047772","34.683","135.517","83.0","2015-01-28","38",,
"JAM00047772","34.683","135.517","83.0","2015-01-29","40",,"33"
"JAM00047772","34.683","135.517","83.0","2015-01-30","42",,"38"
"JAM00047772","34.683","135.517","83.0","2015-01-31","37",,
"JAM00047772","34.683","135.517","83.0","2015-02-01","40",,"32"
"JAM00047772","34.683","135.517","83.0","2015-02-02","41",,"37"
"JAM00047772","34.683","135.517","83.0","2015-02-03","42",,
"JAM00047772","34.683","135.517","83.0","2015-02-04","44",,"38"
"JAM00047772","34.683","135.517","83.0","2015-02-05","43",,
"JAM00047772","34.683","135.517","83.0","2015-02-06","41",,
"JAM00047772","34.683","135.517","83.0","2015-02-07","45",,"33"
"JAM00047772","34.683","135.517","83.0","2015-02-08","40",,
"JAM00047772","34.683","135.517","83.0","2015-02-09","36",,"32"
"JAM00047772","34.683","135.517","83.0","2015-02-10","44",,"34"
"JAM00047772","34.683","135.517","83.0","2015-02-11","47",,
"JAM00047772","34.683","135.517","83.0","2015-02-12","45",,
"JAM00047772","34.683","135.517","83.0","2015-02-13","38",,
"JAM00047772","34.683","135.517","83.0","2015-02-14","44",,"35"
"JAM00047772","34.683","135.517","83.0","2015-02-15","43",,
"JAM00047772","34.683","135.517","83.0","2015-02-16","46",,"36"
"JAM00047772","34.683","135.517","83.0","2015-02-17","46",,"41"
"JAM00047772","34.683","135.517","83.0","2015-02-18","44",,
"JAM00047772","34.683","135.517","83.0","2015-02-19","43",,
"JAM00047772","34.683","135.517","83.0","2015-02-20","41",,
"JAM00047772","34.683","135.517","83.0","2015-02-21","50",,"34"
"JAM00047772","34.683","135.517","83.0","2015-02-22","55",,"47"
"JAM00047772","34.683","135.517","83.0","2015-02-23","51",,
"JAM00047772","34.683","135.517","83.0","2015-02-24","48",,
"JAM00047772","34.683","135.517","83.0","2015-02-25","50",,"42"
"JAM00047772","34.683","135.517","83.0","2015-02-26","48",,"44"
"JAM00047772","34.683","135.517","83.0","2015-02-27","42",,
"JAM00047772","34.683","135.517","83.0","2015-02-28","46",,"39"
"JAM00047772","34.683","135.517","83.0","2015-03-01","45",,
"JAM00047772","34.683","135.517","83.0","2015-03-02","44",,
"JAM00047772","34.683","135.517","83.0","2015-03-03","48",,"38"
"JAM00047772","34.683","135.517","83.0","2015-03-04","47",,
"JAM00047772","34.683","135.517","83.0","2015-03-05","42",,
"JAM00047772","34.683","135.517","83.0","2015-03-06","47",,"39"
"JAM00047772","34.683","135.517","83.0","2015-03-07","47",,"44"
"JAM00047772","34.683","135.517","83.0","2015-03-08","49",,"45"
"JAM00047772","34.683","135.517","83.0","2015-03-09","47",,
"JAM00047772","34.683","135.517","83.0","2015-03-10","38",,
"JAM00047772","34.683","135.517","83.0","2015-03-11","43",,"33"
"JAM00047772","34.683","135.517","83.0","2015-03-12","45","52",
"JAM00047772","34.683","135.517","83.0","2015-03-13","50","56","36"
"JAM00047772","34.683","135.517","83.0","2015-03-14","44",,
"JAM00047772","34.683","135.517","83.0","2015-03-15","49","53","40"
"JAM00047772","34.683","135.517","83.0","2015-03-16","55","64",
"JAM00047772","34.683","135.517","83.0","2015-03-17","59","67","46"
"JAM00047772","34.683","135.517","83.0","2015-03-18","62","71","52"
"JAM00047772","34.683","135.517","83.0","2015-03-19","58","64",
"JAM00047772","34.683","135.517","83.0","2015-03-20","55","67",
"JAM00047772","34.683","135.517","83.0","2015-03-21","57","66","46"
"JAM00047772","34.683","135.517","83.0","2015-03-22","56","67",
"JAM00047772","34.683","135.517","83.0","2015-03-23","46","54",
"JAM00047772","34.683","135.517","83.0","2015-03-24","44","51",
"JAM00047772","34.683","135.517","83.0","2015-03-25","44","54",
"JAM00047772","34.683","135.517","83.0","2015-03-26","49","58","37"
"JAM00047772","34.683","135.517","83.0","2015-03-27","55","63","41"
"JAM00047772","34.683","135.517","83.0","2015-03-28","60","69","48"
"JAM00047772","34.683","135.517","83.0","2015-03-29","53","59",
"JAM00047772","34.683","135.517","83.0","2015-03-30","59","68","47"
"JAM00047772","34.683","135.517","83.0","2015-03-31","65","73","49"
"JAM00047772","34.683","135.517","83.0","2015-04-01","58","63",
"JAM00047772","34.683","135.517","83.0","2015-04-02","62","73","51"
"JAM00047772","34.683","135.517","83.0","2015-04-03","64","73",
"JAM00047772","34.683","135.517","83.0","2015-04-04","66","77","58"
"JAM00047772","34.683","135.517","83.0","2015-04-05","60","63","58"
"JAM00047772","34.683","135.517","83.0","2015-04-06","56","63",
"JAM00047772","34.683","135.517","83.0","2015-04-07","48","53",
"JAM00047772","34.683","135.517","83.0","2015-04-08","46","52","40"
"JAM00047772","34.683","135.517","83.0","2015-04-09","55","63","44"
"JAM00047772","34.683","135.517","83.0","2015-04-10","51",,
"JAM00047772","34.683","135.517","83.0","2015-04-11","53","61",
"JAM00047772","34.683","135.517","83.0","2015-04-12","60","68","46"
"JAM00047772","34.683","135.517","83.0","2015-04-13","58",,"53"
"JAM00047772","34.683","135.517","83.0","2015-04-14","57","62",
"JAM00047772","34.683","135.517","83.0","2015-04-15","56",,"50"
"JAM00047772","34.683","135.517","83.0","2015-04-16","64","71","51"
"JAM00047772","34.683","135.517","83.0","2015-04-17","57","67",
"JAM00047772","34.683","135.517","83.0","2015-04-18","64","71","47"
"JAM00047772","34.683","135.517","83.0","2015-04-19","65","72","58"
"JAM00047772","34.683","135.517","83.0","2015-04-20","62","73",
"JAM00047772","34.683","135.517","83.0","2015-04-21","55","64",
"JAM00047772","34.683","135.517","83.0","2015-04-22","64","75","48"
"JAM00047772","34.683","135.517","83.0","2015-04-23","66","74","55"
"JAM00047772","34.683","135.517","83.0","2015-04-24","65","75","56"
"JAM00047772","34.683","135.517","83.0","2015-04-25","65","77",
"JAM00047772","34.683","135.517","83.0","2015-04-26","68","76","54"
"JAM00047772","34.683","135.517","83.0","2015-04-27","70","79","59"
"JAM00047772","34.683","135.517","83.0","2015-04-28","69","75","63"
"JAM00047772","34.683","135.517","83.0","2015-04-29","67","74",
"JAM00047772","34.683","135.517","83.0","2015-04-30","68","81","60"
"JAM00047772","34.683","135.517","83.0","2015-05-01","71","82","61"
"JAM00047772","34.683","135.517","83.0","2015-05-02","71","86",
"JAM00047772","34.683","135.517","83.0","2015-05-03","69","78","62"
"JAM00047772","34.683","135.517","83.0","2015-05-04","67","75",
"JAM00047772","34.683","135.517","83.0","2015-05-05","67","76","58"
"JAM00047772","34.683","135.517","83.0","2015-05-06","70","77","59"
"JAM00047772","34.683","135.517","83.0","2015-05-07","67","78",
"JAM00047772","34.683","135.517","83.0","2015-05-08","72","80","60"
"JAM00047772","34.683","135.517","83.0","2015-05-09","65","69",
"JAM00047772","34.683","135.517","83.0","2015-05-10","64","78",
"JAM00047772","34.683","135.517","83.0","2015-05-11","69","78","54"
"JAM00047772","34.683","135.517","83.0","2015-05-12","64","76",
"JAM00047772","34.683","135.517","83.0","2015-05-13","71","78","57"
"JAM00047772","34.683","135.517","83.0","2015-05-14","69","80","65"
"JAM00047772","34.683","135.517","83.0","2015-05-15","75","83","65"
"JAM00047772","34.683","135.517","83.0","2015-05-16","67","74",
"JAM00047772","34.683","135.517","83.0","2015-05-17","71","81","58"
"JAM00047772","34.683","135.517","83.0","2015-05-18","70","81","61"
"JAM00047772","34.683","135.517","83.0","2015-05-19","71","81",
"JAM00047772","34.683","135.517","83.0","2015-05-20","67","83",
"JAM00047772","34.683","135.517","83.0","2015-05-21","67","73","56"
"JAM00047772","34.683","135.517","83.0","2015-05-22","72","80","60"
"JAM00047772","34.683","135.517","83.0","2015-05-23","71","77","65"
"JAM00047772","34.683","135.517","83.0","2015-05-24","74","85",
"JAM00047772","34.683","135.517","83.0","2015-05-25","74","84","65"
"JAM00047772","34.683","135.517","83.0","2015-05-26","76","84",
"JAM00047772","34.683","135.517","83.0","2015-05-27","79","88","65"
"JAM00047772","34.683","135.517","83.0","2015-05-28","77","87","69"
"JAM00047772","34.683","135.517","83.0","2015-05-29","78","88","70"
"JAM00047772","34.683","135.517","83.0","2015-05-30","77","88","71"
"JAM00047772","34.683","135.517","83.0","2015-05-31","73","84",
"JAM00047772","34.683","135.517","83.0","2015-06-01","77","87","65"
"JAM00047772","34.683","135.517","83.0","2015-06-02","75","84",
"JAM00047772","34.683","135.517","83.0","2015-06-03","69","75",
"JAM00047772","34.683","135.517","83.0","2015-06-04","70","82","62"
"JAM00047772","34.683","135.517","83.0","2015-06-05","60","66",
"JAM00047772","34.683","135.517","83.0","2015-06-06","67","77","58"
"JAM00047772","34.683","135.517","83.0","2015-06-07","72","79","61"
"JAM00047772","34.683","135.517","83.0","2015-06-08","69","77",
"JAM00047772","34.683","135.517","83.0","2015-06-09","69","72",
"JAM00047772","34.683","135.517","83.0","2015-06-10","76","84","64"
"JAM00047772","34.683","135.517","83.0","2015-06-11","70","76",
"JAM00047772","34.683","135.517","83.0","2015-06-12","77","85","67"
"JAM00047772","34.683","135.517","83.0","2015-06-13","79","89","69"
"JAM00047772","34.683","135.517","83.0","2015-06-14","74","79",
"JAM00047772","34.683","135.517","83.0","2015-06-15","78","85","71"
"JAM00047772","34.683","135.517","83.0","2015-06-16","73","80",
"JAM00047772","34.683","135.517","83.0","2015-06-17","76","87",
"JAM00047772","34.683","135.517","83.0","2015-06-18","70","77",
"JAM00047772","34.683","135.517","83.0","2015-06-19","71","74","64"
"JAM00047772","34.683","135.517","83.0","2015-06-20","75","84",
"JAM00047772","34.683","135.517","83.0","2015-06-21","74","84","69"
"JAM00047772","34.683","135.517","83.0","2015-06-22","76","81","69"
"JAM00047772","34.683","135.517","83.0","2015-06-23","77","85",
"JAM00047772","34.683","135.517","83.0","2015-06-24","79","89","71"
"JAM00047772","34.683","135.517","83.0","2015-06-25","78","87",
"JAM00047772","34.683","135.517","83.0","2015-06-26","73",,"70"
"JAM00047772","34.683","135.517","83.0","2015-06-27","73","78",
"JAM00047772","34.683","135.517","83.0","2015-06-28","71","79",
"JAM00047772","34.683","135.517","83.0","2015-06-29","76","84","67"
"JAM00047772","34.683","135.517","83.0","2015-06-30","72","84",
"JAM00047772","34.683","135.517","83.0","2015-07-01","76","80","67"
"JAM00047772","34.683","135.517","83.0","2015-07-02","76","84",
"JAM00047772","34.683","135.517","83.0","2015-07-03","77","84","69"
"JAM00047772","34.683","135.517","83.0","2015-07-04","71","76",
"JAM00047772","34.683","135.517","83.0","2015-07-05","73","76","67"
"JAM00047772","34.683","135.517","83.0","2015-07-06","72","74","70"
"JAM00047772","34.683","135.517","83.0","2015-07-07","74","75","71"
"JAM00047772","34.683","135.517","83.0","2015-07-08","78","83","72"
"JAM00047772","34.683","135.517","83.0","2015-07-09","81","88","74"
"JAM00047772","34.683","135.517","83.0","2015-07-10","81","91","75"
"JAM00047772","34.683","135.517","83.0","2015-07-11","81","90","76"
"JAM00047772","34.683","135.517","83.0","2015-07-12","85","91","77"
"JAM00047772","34.683","135.517","83.0","2015-07-13","87","93","81"
"JAM00047772","34.683","135.517","83.0","2015-07-14","84","92",
"JAM00047772","34.683","135.517","83.0","2015-07-15","83","94",
"JAM00047772","34.683","135.517","83.0","2015-07-16","80","85","74"
"JAM00047772","34.683","135.517","83.0","2015-07-17","74","78",
"JAM00047772","34.683","135.517","83.0","2015-07-18","79","85","71"
"JAM00047772","34.683","135.517","83.0","2015-07-19","83","91","76"
"JAM00047772","34.683","135.517","83.0","2015-07-20","85","92","78"
"JAM00047772","34.683","135.517","83.0","2015-07-21","83","90",
"JAM00047772","34.683","135.517","83.0","2015-07-22","77","80","74"
"JAM00047772","34.683","135.517","83.0","2015-07-23","78","82",
"JAM00047772","34.683","135.517","83.0","2015-07-24","83","90","76"
"JAM00047772","34.683","135.517","83.0","2015-07-25","84","90","78"
"JAM00047772","34.683","135.517","83.0","2015-07-26","86","92","79"
"JAM00047772","34.683","135.517","83.0","2015-07-27","84","92",
"JAM00047772","34.683","135.517","83.0","2015-07-28","84","92",
"JAM00047772","34.683","135.517","83.0","2015-07-29","85","93","79"
